Format,ABLayout,CTAGroup,M,N,K,PipelineDepth,Cycles,CyclesPerMMA,FLOPsPerCycle
F4,TS,1,64,256,64,2,371424,185.712,11292.49590764194
F4,TS,1,64,256,64,3,499424,166.4747,12597.421710325953
F4,TS,1,64,256,64,4,627800,156.95,13361.911436763301
F4,TS,1,64,256,64,5,756549,151.3098,13859.987918826144
F4,TS,1,64,256,64,6,884673,147.4455,14223.2350258231
F4,TS,1,64,256,64,7,1013548,144.7926,14483.83411859446
F4,TS,1,64,256,64,8,1141548,142.6935,14696.899298146027
F4,TS,1,64,256,64,9,1269299,141.0332,14869.917154258714
F4,TS,1,64,256,64,10,1397299,139.7299,15008.613045597258
F4,TS,1,128,64,64,1,151545,151.545,6919.238510013528
F4,TS,1,128,64,64,2,179545,89.7725,11680.369823721074
F4,TS,1,128,64,64,3,211420,70.4733,14879.05348550444
F4,TS,1,128,64,64,4,243794,60.9485,17204.295429748065
F4,TS,1,128,64,64,5,276669,55.3338,18950.008855347005
F4,TS,1,128,64,64,6,308670,51.445,20382.46671202255
F4,TS,1,128,64,64,7,341544,48.792,21490.73618626004
F4,TS,1,128,64,64,8,373544,46.693,22456.81365515174
F4,TS,1,128,64,64,9,405295,45.0328,23284.716917446836
F4,TS,1,128,64,64,10,437295,43.7295,23978.687156267508
F4,TS,1,128,80,64,1,158545,158.545,8267.179665079315
F4,TS,1,128,80,64,2,195420,97.71,13414.389520008188
F4,TS,1,128,80,64,3,235420,78.4733,16702.751126816383
F4,TS,1,128,80,64,4,275794,68.9485,19010.130749762506
F4,TS,1,128,80,64,5,316669,63.3338,20695.42645475244
F4,TS,1,128,80,64,6,356670,59.445,22049.289258978886
F4,TS,1,128,80,64,7,397544,56.792,23079.306944640088
F4,TS,1,128,80,64,8,437544,54.693,23965.04123013914
F4,TS,1,128,80,64,9,477295,53.0328,24715.270549546694
F4,TS,1,128,80,64,10,517295,51.7295,25337.95996481698
F4,TS,1,128,96,64,1,165545,165.545,9501.126581896162
F4,TS,1,128,96,64,2,211420,105.71,14879.046447828967
F4,TS,1,128,96,64,3,259420,86.4733,18189.013256114893
F4,TS,1,128,96,64,4,307794,76.9485,20440.47642254235
F4,TS,1,128,96,64,5,356669,71.3338,22049.351079011634
F4,TS,1,128,96,64,6,404670,67.445,23320.690933353104
F4,TS,1,128,96,64,7,453544,64.792,24275.589578960364
F4,TS,1,128,96,64,8,501544,62.693,25088.351171582155
F4,TS,1,128,96,64,9,549295,61.0328,25770.79865252782
F4,TS,1,128,96,64,10,597295,59.7295,26333.118475795043
F4,TS,1,128,112,64,1,172670,172.67,10627.254300110037
F4,TS,1,128,112,64,2,227420,113.71,16137.613226629146
F4,TS,1,128,112,64,3,283420,94.4733,19423.56200111566
F4,TS,1,128,112,64,4,339794,84.9485,21601.417329323063
F4,TS,1,128,112,64,5,396669,79.3338,23130.216881077173
F4,TS,1,128,112,64,6,452670,75.445,24322.460070249854
F4,TS,1,128,112,64,7,509544,72.792,25208.924057588745
F4,TS,1,128,112,64,8,565544,70.693,25957.421526883852
F4,TS,1,128,112,64,9,621295,69.0328,26581.682910152856
F4,TS,1,128,112,64,10,677295,67.7295,27093.18686835131
F4,TS,1,128,128,64,1,179545,179.545,11680.369823721074
F4,TS,1,128,128,64,2,243420,121.71,17230.728781529866
F4,TS,1,128,128,64,3,307420,102.4733,20465.35048641939
F4,TS,1,128,128,64,4,371796,92.949,22562.39443135483
F4,TS,1,128,128,64,5,436671,87.3342,24012.95254321904
F4,TS,1,128,128,64,6,500545,83.4242,25138.413074383694
F4,TS,1,128,128,64,7,565544,80.792,25957.42152688385
F4,TS,1,128,128,64,8,629544,78.693,26649.79095980583
F4,TS,1,128,128,64,9,693295,77.0328,27224.14348173765
F4,TS,1,128,128,64,10,757295,75.7295,27692.669303243783
F4,TS,1,128,256,64,1,243420,243.42,17230.728781529866
F4,TS,1,128,256,64,2,371420,185.71,22585.235043885627
F4,TS,1,128,256,64,3,499420,166.4733,25195.05530316273
F4,TS,1,128,256,64,4,627794,156.9485,26724.078280455054
F4,TS,1,128,256,64,5,756669,151.3338,27715.579731692458
F4,TS,1,128,256,64,6,884670,147.445,28446.566516328123
F4,TS,1,128,256,64,7,1013544,144.792,28967.788275595336
F4,TS,1,128,256,64,8,1141544,142.693,29393.901592930273
F4,TS,1,128,256,64,9,1269295,141.0328,29739.91865722016
F4,TS,1,128,256,64,10,1397295,139.7295,30017.31202072576
F4,TS,2,128,64,64,1,174286,174.286,6016.409809164247
F4,TS,2,128,64,64,2,188286,94.143,11138.119669014159
F4,TS,2,128,64,64,3,209411,69.8037,15021.782512961347
F4,TS,2,128,64,64,4,225661,56.4153,18586.73090455958
F4,TS,2,128,64,64,5,246536,49.3072,21266.184248953497
F4,TS,2,128,64,64,6,262536,43.756,23964.16491452601
F4,TS,2,128,64,64,7,283411,40.4873,25898.886811419878
F4,TS,2,128,64,64,8,299411,37.4264,28017.01472757198
F4,TS,2,128,64,64,9,319286,35.4762,29557.167904116
F4,TS,2,128,64,64,10,335286,33.5286,31274.076460096756
F4,TS,2,128,80,64,1,177786,177.786,7372.45902377015
F4,TS,2,128,80,64,2,197411,98.7055,13279.097922608162
F4,TS,2,128,80,64,3,217411,72.4703,18086.305700404166
F4,TS,2,128,80,64,4,237661,59.4153,22060.31106465843
F4,TS,2,128,80,64,5,258536,51.7072,25348.88758238698
F4,TS,2,128,80,64,6,278536,46.4227,28234.462881305913
F4,TS,2,128,80,64,7,299411,42.773,30643.630327543073
F4,TS,2,128,80,64,8,319411,39.9264,32828.40426384548
F4,TS,2,128,80,64,9,339286,37.6984,34768.5843431021
F4,TS,2,128,80,64,10,359286,35.9286,36481.24335487606
F4,TS,2,128,96,64,1,181411,181.411,8670.168843124176
F4,TS,2,128,96,64,2,205411,102.7055,15314.311307573596
F4,TS,2,128,96,64,3,229411,76.4703,20568.29906512725
F4,TS,2,128,96,64,4,253661,63.4153,24802.594957368332
F4,TS,2,128,96,64,5,278536,55.7072,28234.48315478071
F4,TS,2,128,96,64,6,302536,50.4227,31193.569562915116
F4,TS,2,128,96,64,7,327411,46.773,33627.60566993778
F4,TS,2,128,96,64,8,351411,43.9264,35806.8041086909
F4,TS,2,128,96,64,9,375286,41.6984,37720.0084415709
F4,TS,2,128,96,64,10,399286,39.9286,39391.91456750299
F4,TS,2,128,112,64,1,185411,185.411,9896.974828893646
F4,TS,2,128,112,64,2,213411,106.7055,17196.93923930819
F4,TS,2,128,112,64,3,241411,80.4703,22803.543667663722
F4,TS,2,128,112,64,4,269661,67.4153,27219.45908421382
F4,TS,2,128,112,64,5,298536,59.7072,30733.445882573626
F4,TS,2,128,112,64,6,326536,54.4227,33717.69500594421
F4,TS,2,128,112,64,7,355411,50.773,36141.4137435251
F4,TS,2,128,112,64,8,383411,47.9264,38288.04166388462
F4,TS,2,128,112,64,9,411286,45.6984,40154.75377693748
F4,TS,2,128,112,64,10,439286,43.9286,41772.51266828444
F4,TS,2,128,128,64,1,188286,188.286,11138.119669014159
F4,TS,2,128,128,64,2,221411,110.7055,18943.521324595436
F4,TS,2,128,128,64,3,253411,84.4703,24827.0930729499
F4,TS,2,128,128,64,4,285661,71.4153,29365.584125530524
F4,TS,2,128,128,64,5,318536,63.7072,32918.60260692669
F4,TS,2,128,128,64,6,350536,58.4227,35896.18418868008
F4,TS,2,128,128,64,7,383411,54.773,38288.06163620762
F4,TS,2,128,128,64,8,415411,51.9264,40387.009305478525
F4,TS,2,128,128,64,9,447286,49.6984,42197.57577708739
F4,TS,2,128,128,64,10,479286,47.9286,43755.75334977445
F4,TS,2,128,256,64,1,221411,221.411,18943.521324595436
F4,TS,2,128,256,64,2,285411,142.7055,29391.326893497448
F4,TS,2,128,256,64,3,349411,116.4703,36011.7901301877
F4,TS,2,128,256,64,4,413661,103.4153,40557.867162789255
F4,TS,2,128,256,64,5,478536,95.7072,43824.33087583797
F4,TS,2,128,256,64,6,542536,90.4227,46385.520450063974
F4,TS,2,128,256,64,7,607411,86.773,48336.510204787206
F4,TS,2,128,256,64,8,671411,83.9264,49975.97895298738
F4,TS,2,128,256,64,9,735286,81.6984,51338.87566953575
F4,TS,2,128,256,64,10,799286,79.9286,52475.63450379464
F4,TS,2,256,64,64,1,181411,181.411,11560.225124165569
F4,TS,2,256,64,64,2,213411,106.7055,19653.644844923645
F4,TS,2,256,64,64,3,245411,81.8037,25636.395419767076
F4,TS,2,256,64,64,4,277661,69.4153,30211.66803284002
F4,TS,2,256,64,64,5,310536,62.1072,33766.648633330755
F4,TS,2,256,64,64,6,342536,57.0893,36734.58949400325
F4,TS,2,256,64,64,7,375411,53.6301,39104.010620901325
F4,TS,2,256,64,64,8,407411,50.9264,41180.055923843036
F4,TS,2,256,64,64,9,439286,48.8096,42965.97390677244
F4,TS,2,256,64,64,10,471286,47.1286,44498.49984934838
F4,TS,2,256,80,64,1,188286,188.286,13922.649586267698
F4,TS,2,256,80,64,2,229411,114.7055,22853.655666031707
F4,TS,2,256,80,64,3,269411,89.8037,29190.7794444995
F4,TS,2,256,80,64,4,309661,77.4153,33862.04019102167
F4,TS,2,256,80,64,5,350536,70.1072,37391.87986397973
F4,TS,2,256,80,64,6,390536,65.0893,40274.51516608721
F4,TS,2,256,80,64,7,431411,61.6301,42535.059978809055
F4,TS,2,256,80,64,8,471411,58.9264,44486.68169105868
F4,TS,2,256,80,64,9,511286,56.8096,46144.31363713175
F4,TS,2,256,80,64,10,551286,55.1286,47551.36172512997
F4,TS,2,256,96,64,1,197411,197.411,15934.917507129796
F4,TS,2,256,96,64,2,245411,122.7055,25636.405866077723
F4,TS,2,256,96,64,3,293411,97.8037,32163.691148698872
F4,TS,2,256,96,64,4,341661,85.4153,36828.6243799413
F4,TS,2,256,96,64,5,390536,78.1072,40274.49454083618
F4,TS,2,256,96,64,6,438536,73.0893,43039.51467588279
F4,TS,2,256,96,64,7,487411,69.6301,45177.70332083395
F4,TS,2,256,96,64,8,535411,66.9264,47002.7971024887
F4,TS,2,256,96,64,9,583286,64.8096,48537.994371204266
F4,TS,2,256,96,64,10,631286,63.1286,49830.47303440913
F4,TS,2,256,112,64,1,205411,205.411,17866.696525502528
F4,TS,2,256,112,64,2,261411,130.7055,28078.5123808868
F4,TS,2,256,112,64,3,317411,105.8037,34687.02890352606
F4,TS,2,256,112,64,4,373661,93.4153,39287.09750972271
F4,TS,2,256,112,64,5,430536,86.1072,42621.47648512552
F4,TS,2,256,112,64,6,486536,81.0893,45258.942918486166
F4,TS,2,256,112,64,7,543411,77.6301,47275.68301470693
F4,TS,2,256,112,64,8,599411,74.9264,48981.613957163296
F4,TS,2,256,112,64,9,655286,72.8096,50405.66079198347
F4,TS,2,256,112,64,10,711286,71.1286,51596.91038485222
F4,TS,2,256,128,64,1,213411,213.411,19653.644844923645
F4,TS,2,256,128,64,2,277411,138.7055,30238.916265036354
F4,TS,2,256,128,64,3,341411,113.8037,36855.6031130798
F4,TS,2,256,128,64,4,405661,101.4153,41357.70440949245
F4,TS,2,256,128,64,5,470536,94.1072,44569.42720641991
F4,TS,2,256,128,64,6,534536,89.0893,47079.77276732447
F4,TS,2,256,128,64,7,599411,85.6301,48981.654815304435
F4,TS,2,256,128,64,8,663411,82.9264,50578.63358351502
F4,TS,2,256,128,64,9,727286,80.8096,51903.53621351918
F4,TS,2,256,128,64,10,791286,79.1286,53006.16970349532
F4,TS,2,256,256,64,1,277411,277.411,30238.916265036354
F4,TS,2,256,256,64,2,405411,202.7055,41383.22837811505
F4,TS,2,256,256,64,3,533411,177.8037,47179.04070612704
F4,TS,2,256,256,64,4,661661,165.4152,50712.437551083574
F4,TS,2,256,256,64,5,790536,158.1072,53056.45789692057
F4,TS,2,256,256,64,6,918536,153.0893,54795.52130684509
F4,TS,2,256,256,64,7,1047411,149.6301,56062.302972463425
F4,TS,2,256,256,64,8,1175411,146.9264,57093.94635681539
F4,TS,2,256,256,64,9,1303286,144.8096,57928.53512474312
F4,TS,2,256,256,64,10,1431286,143.1286,58608.887392177385
MXF8,TS,1,128,64,32,1,154545,154.545,3392.4617425345373
MXF8,TS,1,128,64,32,2,182420,91.21,5748.141651134744
MXF8,TS,1,128,64,32,3,214420,71.4733,7335.438548381005
MXF8,TS,1,128,64,32,4,246670,61.6675,8501.852677666519
MXF8,TS,1,128,64,32,5,279545,55.909,9377.524191096245
MXF8,TS,1,128,64,32,6,311545,51.9242,10097.180120252215
MXF8,TS,1,128,64,32,7,344420,49.2029,10655.632086726595
MXF8,TS,1,128,64,32,8,376420,47.0525,11142.617289198235
MXF8,TS,1,128,64,32,9,408419,45.3799,11553.308843783261
MXF8,TS,1,128,64,32,10,440295,44.0295,11907.652823675036
MXF8,TS,1,128,80,32,1,161170,161.17,4066.2654340137747
MXF8,TS,1,128,80,32,2,198420,99.21,6605.78570708598
MXF8,TS,1,128,80,32,3,238420,79.4733,8246.291521806696
MXF8,TS,1,128,80,32,4,278670,69.6675,9406.968816162485
MXF8,TS,1,128,80,32,5,319545,63.909,10254.580731978282
MXF8,TS,1,128,80,32,6,359545,59.9242,10936.483090304084
MXF8,TS,1,128,80,32,7,400420,57.2029,11456.761807530736
MXF8,TS,1,128,80,32,8,440420,55.0525,11904.273193769583
MXF8,TS,1,128,80,32,9,480419,53.3799,12277.280399551142
MXF8,TS,1,128,80,32,10,520295,52.0295,12595.93115444123
MXF8,TS,1,128,96,32,1,168170,168.17,4676.410774811204
MXF8,TS,1,128,96,32,2,214420,107.21,7335.435127320213
MXF8,TS,1,128,96,32,3,262420,87.4733,8990.537684070454
MXF8,TS,1,128,96,32,4,310670,77.6675,10125.625261531528
MXF8,TS,1,128,96,32,5,359545,71.909,10936.489173816906
MXF8,TS,1,128,96,32,6,407545,67.9242,11578.082627399366
MXF8,TS,1,128,96,32,7,456420,65.2029,12061.304021753635
MXF8,TS,1,128,96,32,8,504420,63.0525,12472.653740930176
MXF8,TS,1,128,96,32,9,552419,61.3799,12812.53309308096
MXF8,TS,1,128,96,32,10,600295,60.0295,13100.75879359315
MXF8,TS,1,128,112,32,1,175170,175.17,5237.791859336645
MXF8,TS,1,128,112,32,2,230420,115.21,7963.753146428262
MXF8,TS,1,128,112,32,3,286420,95.4733,9610.058518978605
MXF8,TS,1,128,112,32,4,342670,85.6675,10710.059240668865
MXF8,TS,1,128,112,32,5,399545,79.909,11481.860616451213
MXF8,TS,1,128,112,32,6,455545,75.9242,12084.473725110043
MXF8,TS,1,128,112,32,7,512420,73.2029,12533.711096145098
MXF8,TS,1,128,112,32,8,568420,71.0525,12913.043172302172
MXF8,TS,1,128,112,32,9,624419,69.3799,13224.34883878472
MXF8,TS,1,128,112,32,10,680295,68.0295,13486.85496733035
MXF8,TS,1,128,128,32,1,182420,182.42,5748.141651134744
MXF8,TS,1,128,128,32,2,246420,123.21,8510.478045613181
MXF8,TS,1,128,128,32,3,310420,103.4733,10133.783304485312
MXF8,TS,1,128,128,32,4,374670,93.6675,11194.661969199562
MXF8,TS,1,128,128,32,5,439545,87.909,11927.970969980319
MXF8,TS,1,128,128,32,6,503669,83.9448,12491.256158809121
MXF8,TS,1,128,128,32,7,568420,81.2029,12913.036357075918
MXF8,TS,1,128,128,32,8,632420,79.0525,13264.299041776036
MXF8,TS,1,128,128,32,9,696419,77.3799,13551.012601463686
MXF8,TS,1,128,128,32,10,760419,76.0419,13789.45028990596
MXF8,TS,1,128,256,32,1,248420,248.42,8441.961194750826
MXF8,TS,1,128,256,32,2,376420,188.21,11142.617289198235
MXF8,TS,1,128,256,32,3,504420,168.14,12472.653740930178
MXF8,TS,1,128,256,32,4,632795,158.1987,13256.442688846368
MXF8,TS,1,128,256,32,5,761545,152.309,13769.061578764224
MXF8,TS,1,128,256,32,6,889545,148.2575,14145.334974621857
MXF8,TS,1,128,256,32,7,1018420,145.4886,14414.545194606313
MXF8,TS,1,128,256,32,8,1146420,143.3025,14634.441129777917
MXF8,TS,1,128,256,32,9,1274419,141.6021,14810.175837787716
MXF8,TS,1,128,256,32,10,1402419,140.2419,14953.819079747209
MXF8,TS,2,128,64,32,1,176915,176.915,2963.5022468417037
MXF8,TS,2,128,64,32,2,192415,96.2075,5449.5543486734405
MXF8,TS,2,128,64,32,3,212415,70.805,7404.67481110091
MXF8,TS,2,128,64,32,4,228665,57.1662,9171.293526594385
MXF8,TS,2,128,64,32,5,249540,49.908,10505.089364430552
MXF8,TS,2,128,64,32,6,265540,44.2567,11846.522673403122
MXF8,TS,2,128,64,32,7,286415,40.9164,12813.639518628226
MXF8,TS,2,128,64,32,8,302415,37.8019,13869.355773122514
MXF8,TS,2,128,64,32,9,322290,35.81,14640.826584752862
MXF8,TS,2,128,64,32,10,338290,33.829,15498.18203316681
MXF8,TS,2,128,80,32,1,180415,180.415,3632.5139262256466
MXF8,TS,2,128,80,32,2,200415,100.2075,6540.029438914253
MXF8,TS,2,128,80,32,3,220415,73.4717,8919.89704879566
MXF8,TS,2,128,80,32,4,240665,60.1662,10892.494457020719
MXF8,TS,2,128,80,32,5,261540,52.308,12528.867477250134
MXF8,TS,2,128,80,32,6,281540,46.9233,13966.622125894812
MXF8,TS,2,128,80,32,7,302415,43.2021,15169.63295765715
MXF8,TS,2,128,80,32,8,322415,40.3019,16261.268079172445
MXF8,TS,2,128,80,32,9,342290,38.0322,17231.71417903776
MXF8,TS,2,128,80,32,10,362290,36.229,18089.37591432278
MXF8,TS,2,128,96,32,1,184415,184.415,4264.468725429059
MXF8,TS,2,128,96,32,2,208415,104.2075,7546.788858767363
MXF8,TS,2,128,96,32,3,232415,77.4717,10151.216508738029
MXF8,TS,2,128,96,32,4,256665,64.1663,12256.153152043984
MXF8,TS,2,128,96,32,5,281540,56.308,13966.612204304894
MXF8,TS,2,128,96,32,6,305540,50.9233,15443.461048282417
MXF8,TS,2,128,96,32,7,330415,47.2021,16660.9536440116
MXF8,TS,2,128,96,32,8,354415,44.3019,17751.653992266696
MXF8,TS,2,128,96,32,9,378290,42.0322,18710.226921265123
MXF8,TS,2,128,96,32,10,402290,40.229,19548.882646846803
MXF8,TS,2,128,112,32,1,187415,187.415,4895.5739935437405
MXF8,TS,2,128,112,32,2,216415,108.2075,8479.116512256545
MXF8,TS,2,128,112,32,3,244415,81.4717,11261.628270921068
MXF8,TS,2,128,112,32,4,272665,68.1663,13459.788781259947
MXF8,TS,2,128,112,32,5,301540,60.308,15213.636665119055
MXF8,TS,2,128,112,32,6,329540,54.9233,16705.187051761273
MXF8,TS,2,128,112,32,7,358415,51.2021,17919.26503014525
MXF8,TS,2,128,112,32,8,386415,48.3019,18995.19480600142
MXF8,TS,2,128,112,32,9,414290,46.0322,19931.78687961905
MXF8,TS,2,128,112,32,10,442290,44.229,20744.398471591037
MXF8,TS,2,128,128,32,1,192415,192.415,5449.5543486734405
MXF8,TS,2,128,128,32,2,224415,112.2075,9344.972484013992
MXF8,TS,2,128,128,32,3,256415,85.4717,12268.107455450167
MXF8,TS,2,128,128,32,4,288665,72.1663,14529.995302516547
MXF8,TS,2,128,128,32,5,321540,64.308,16305.529638614167
MXF8,TS,2,128,128,32,6,353540,58.9233,17795.608867799325
MXF8,TS,2,128,128,32,7,386415,55.2021,18995.21938476978
MXF8,TS,2,128,128,32,8,418415,52.3019,20048.525961771942
MXF8,TS,2,128,128,32,9,450290,50.0322,20958.02303316664
MXF8,TS,2,128,128,32,10,482290,48.229,21741.607746376663
MXF8,TS,2,128,256,32,1,224415,224.415,9344.972484013992
MXF8,TS,2,128,256,32,2,288415,144.2075,14542.600072811745
MXF8,TS,2,128,256,32,3,352415,117.4717,17852.40189764854
MXF8,TS,2,128,256,32,4,416665,104.1663,20132.730067209835
MXF8,TS,2,128,256,32,5,481540,96.308,21775.470365909372
MXF8,TS,2,128,256,32,6,545540,90.9233,23065.066930038836
MXF8,TS,2,128,256,32,7,610415,87.2021,24049.32908725822
MXF8,TS,2,128,256,32,8,674415,84.3019,24876.68723955213
MXF8,TS,2,128,256,32,9,738290,82.0322,25564.985456930328
MXF8,TS,2,128,256,32,10,802290,80.229,26139.575465230777
MXF8,TS,2,256,64,32,1,184415,184.415,5685.95830057208
MXF8,TS,2,256,64,32,2,216415,108.2075,9690.418871150336
MXF8,TS,2,256,64,32,3,248415,82.805,12663.196666867942
MXF8,TS,2,256,64,32,4,280665,70.1663,14944.154102467992
MXF8,TS,2,256,64,32,5,313540,62.708,16721.56662626778
MXF8,TS,2,256,64,32,6,345540,57.59,18207.605487063724
MXF8,TS,2,256,64,32,7,378415,54.0593,19396.773543127638
MXF8,TS,2,256,64,32,8,410415,51.3019,20439.32096082211
MXF8,TS,2,256,64,32,9,442290,49.1433,21337.11004348507
MXF8,TS,2,256,64,32,10,474290,47.429,22108.33034641253
MXF8,TS,2,256,80,32,1,192415,192.415,6811.9429358418
MXF8,TS,2,256,80,32,2,232415,116.2075,11279.134307166061
MXF8,TS,2,256,80,32,3,272415,90.805,14434.447442321458
MXF8,TS,2,256,80,32,4,312665,78.1663,16768.351578621478
MXF8,TS,2,256,80,32,5,353540,70.708,18537.082084064037
MXF8,TS,2,256,80,32,6,393540,65.59,19983.53407531636
MXF8,TS,2,256,80,32,7,434415,62.0593,21120.444478104007
MXF8,TS,2,256,80,32,8,474415,59.3019,22102.495872813517
MXF8,TS,2,256,80,32,9,514290,57.1433,22937.42223497768
MXF8,TS,2,256,80,32,10,554290,55.429,23646.827472983456
MXF8,TS,2,256,96,32,1,200415,200.415,7848.035326697104
MXF8,TS,2,256,96,32,2,248415,124.2075,12663.196666867943
MXF8,TS,2,256,96,32,3,296415,98.805,15918.870502504933
MXF8,TS,2,256,96,32,4,344665,86.1663,18253.81848820246
MXF8,TS,2,256,96,32,5,393540,78.708,19983.53407531636
MXF8,TS,2,256,96,32,6,441540,73.59,21373.338768854464
MXF8,TS,2,256,96,32,7,490415,70.0593,22450.46696155971
MXF8,TS,2,256,96,32,8,538415,67.3019,23370.2763220652
MXF8,TS,2,256,96,32,9,586290,65.1433,24144.67796381209
MXF8,TS,2,256,96,32,10,634290,63.429,24797.237856500968
MXF8,TS,2,256,112,32,1,208415,208.415,8804.587001895257
MXF8,TS,2,256,112,32,2,264415,132.2075,13879.757199856285
MXF8,TS,2,256,112,32,3,320415,106.805,17180.918496325077
MXF8,TS,2,256,112,32,4,376665,94.1663,19486.88649761114
MXF8,TS,2,256,112,32,5,433540,86.708,21163.076071412095
MXF8,TS,2,256,112,32,6,489540,81.59,22490.599338154185
MXF8,TS,2,256,112,32,7,546415,78.0593,23507.87157968365
MXF8,TS,2,256,112,32,8,602415,75.3019,24368.68126833453
MXF8,TS,2,256,112,32,9,658290,73.1433,25087.848100919702
MXF8,TS,2,256,112,32,10,714290,71.429,25689.957860252838
MXF8,TS,2,256,128,32,1,216415,216.415,9690.418871150336
MXF8,TS,2,256,128,32,2,280415,140.2075,14957.488008844033
MXF8,TS,2,256,128,32,3,344415,114.805,18267.07895997561
MXF8,TS,2,256,128,32,4,408665,102.1663,20526.846915274407
MXF8,TS,2,256,128,32,5,473540,94.708,22143.345863073868
MXF8,TS,2,256,128,32,6,537540,89.59,23408.326822189974
MXF8,TS,2,256,128,32,7,602415,86.0593,24368.68531349895
MXF8,TS,2,256,128,32,8,666415,83.3019,25175.32013075332
MXF8,TS,2,256,128,32,9,730290,81.1433,25845.042042904344
MXF8,TS,2,256,128,32,10,794290,79.429,26402.850344332674
MXF8,TS,2,256,256,32,1,282415,282.415,14851.562417010427
MXF8,TS,2,256,256,32,2,410415,205.2075,20439.330921140794
MXF8,TS,2,256,256,32,3,538415,179.4717,23370.28066263372
MXF8,TS,2,256,256,32,4,666665,166.6662,25165.8944645045
MXF8,TS,2,256,256,32,5,795540,159.108,26361.364607687858
MXF8,TS,2,256,256,32,6,923540,153.9233,27249.31183258155
MXF8,TS,2,256,256,32,7,1052415,150.345,27897.861585021117
MXF8,TS,2,256,256,32,8,1180415,147.5519,28425.957239452695
MXF8,TS,2,256,256,32,9,1308290,145.3656,28853.483905408157
MXF8,TS,2,256,256,32,10,1436290,143.629,29202.34771529427
MXF4,TS,1,128,64,64,1,154545,154.545,6784.923485069075
MXF4,TS,1,128,64,64,2,182420,91.21,11496.283302269489
MXF4,TS,1,128,64,64,3,214420,71.4733,14670.87709676201
MXF4,TS,1,128,64,64,4,246670,61.6675,17003.705355333037
MXF4,TS,1,128,64,64,5,279545,55.909,18755.04838219249
MXF4,TS,1,128,64,64,6,311545,51.9242,20194.36024050443
MXF4,TS,1,128,64,64,7,344420,49.2029,21311.26417345319
MXF4,TS,1,128,64,64,8,376420,47.0525,22285.23457839647
MXF4,TS,1,128,64,64,9,408419,45.3799,23106.617687566522
MXF4,TS,1,128,64,64,10,440295,44.0295,23815.305647350073
MXF4,TS,1,128,80,64,1,161170,161.17,8132.530868027549
MXF4,TS,1,128,80,64,2,198420,99.21,13211.57141417196
MXF4,TS,1,128,80,64,3,238420,79.4733,16492.58304361339
MXF4,TS,1,128,80,64,4,278670,69.6675,18813.93763232497
MXF4,TS,1,128,80,64,5,319545,63.909,20509.161463956563
MXF4,TS,1,128,80,64,6,359545,59.9242,21872.966180608168
MXF4,TS,1,128,80,64,7,400420,57.2029,22913.523615061473
MXF4,TS,1,128,80,64,8,440420,55.0525,23808.546387539165
MXF4,TS,1,128,80,64,9,480419,53.3799,24554.560799102284
MXF4,TS,1,128,80,64,10,520295,52.0295,25191.86230888246
MXF4,TS,1,128,96,64,1,168170,168.17,9352.821549622407
MXF4,TS,1,128,96,64,2,214420,107.21,14670.870254640426
MXF4,TS,1,128,96,64,3,262420,87.4733,17981.075368140908
MXF4,TS,1,128,96,64,4,310670,77.6675,20251.250523063056
MXF4,TS,1,128,96,64,5,359545,71.909,21872.978347633813
MXF4,TS,1,128,96,64,6,407545,67.9242,23156.165254798732
MXF4,TS,1,128,96,64,7,456420,65.2029,24122.60804350727
MXF4,TS,1,128,96,64,8,504420,63.0525,24945.307481860353
MXF4,TS,1,128,96,64,9,552419,61.3799,25625.06618616192
MXF4,TS,1,128,96,64,10,600295,60.0295,26201.5175871863
MXF4,TS,1,128,112,64,1,175170,175.17,10475.58371867329
MXF4,TS,1,128,112,64,2,230420,115.21,15927.506292856524
MXF4,TS,1,128,112,64,3,286420,95.4733,19220.11703795721
MXF4,TS,1,128,112,64,4,342670,85.6675,21420.11848133773
MXF4,TS,1,128,112,64,5,399545,79.909,22963.721232902426
MXF4,TS,1,128,112,64,6,455545,75.9242,24168.947450220086
MXF4,TS,1,128,112,64,7,512420,73.2029,25067.422192290196
MXF4,TS,1,128,112,64,8,568420,71.0525,25826.086344604344
MXF4,TS,1,128,112,64,9,624419,69.3799,26448.69767756944
MXF4,TS,1,128,112,64,10,680295,68.0295,26973.7099346607
MXF4,TS,1,128,128,64,1,182420,182.42,11496.283302269489
MXF4,TS,1,128,128,64,2,246420,123.21,17020.956091226362
MXF4,TS,1,128,128,64,3,310420,103.4733,20267.566608970625
MXF4,TS,1,128,128,64,4,374670,93.6675,22389.323938399124
MXF4,TS,1,128,128,64,5,439545,87.909,23855.941939960638
MXF4,TS,1,128,128,64,6,503669,83.9448,24982.512317618242
MXF4,TS,1,128,128,64,7,568420,81.2029,25826.072714151836
MXF4,TS,1,128,128,64,8,632420,79.0525,26528.59808355207
MXF4,TS,1,128,128,64,9,696419,77.3799,27102.025202927372
MXF4,TS,1,128,128,64,10,760419,76.0419,27578.90057981192
MXF4,TS,1,128,256,64,1,248420,248.42,16883.92238950165
MXF4,TS,1,128,256,64,2,376420,188.21,22285.23457839647
MXF4,TS,1,128,256,64,3,504420,168.14,24945.307481860356
MXF4,TS,1,128,256,64,4,632795,158.1987,26512.885377692735
MXF4,TS,1,128,256,64,5,761545,152.309,27538.123157528447
